41|1.70917|6374.74|6371|6.37474e+06|1.17708e+06|137.44|189.457|5.20534|9.80903|666033|182.711|353443|588384|30|0.523599
42|1.85969|6374.94|6371|6.37494e+06|1.17701e+06|146.105|194.662|5.31657|9.80844|661089|206.016|358337|588328|30|0.523599
43|2.01898|6375.14|6371|6.37514e+06|1.17694e+06|154.834|199.978|5.42946|9.80783|656144|230.709|363231|588270|30|0.523599
44|2.18711|6375.35|6371|6.37535e+06|1.17686e+06|163.627|205.408|5.54405|9.80721|651199|256.786|368125|588210|30|0.523599
45|2.36413|6375.56|6371|6.37556e+06|1.17679e+06|172.486|210.952|5.66036|9.80657|646253|284.245|373018|588148|30|0.523599
46|2.55012|6375.78|6371|6.37578e+06|1.17671e+06|181.411|216.612|5.77844|9.80591|641307|313.083|377910|588083|30|0.523599
47|2.74514|6376.01|6371|6.37601e+06|1.17663e+06|190.403|222.391|5.89833|9.80523|636360|343.297|382802|588017|30|0.523599
48|2.94927|6376.24|6371|6.37624e+06|1.17655e+06|199.463|228.289|6.02007|9.80454|631412|374.884|387693|587948|30|0.523599
49|3.16257|6376.48|6371|6.37648e+06|1.17646e+06|208.593|234.309|6.14371|9.80383|626465|407.839|392583|587877|30|0.523599
50|3.38512|6376.72|6371|6.37672e+06|1.17637e+06|217.793|240.453|6.26928|9.8031|621517|442.161|397473|587803|30|0.523599
51|3.61892|6376.97|6371|6.37697e+06|1.17628e+06|227.064|246.722|3.4265|9.80235|616568|477.845|215527|831419|45|0.785398
52|3.86601|6377.22|6371|6.37722e+06|1.17619e+06|240.282|250.149|3.5327|9.80159|611619|519.192|220440|831325|45|0.785398
53|4.12648|6377.47|6371|6.37748e+06|1.1761e+06|253.605|253.681|3.64077|9.80081|606670|575.942|225363|831219|45|0.785398
54|4.40045|6377.73|6371|6.37774e+06|1.176e+06|267.033|257.322|3.75061|9.80003|601722|635.599|230288|831111|45|0.785398
55|4.68803|6378|6371|6.378e+06|1.17591e+06|280.569|261.073|3.86228|9.79923|596773|698.155|235213|830999|45|0.785398
56|4.98932|6378.26|6371|6.37827e+06|1.17581e+06|294.215|264.935|3.97581|9.79842|591825|763.602|240139|830884|45|0.785398
57|5.30443|6378.53|6371|6.37854e+06|1.17571e+06|307.971|268.911|4.09125|9.7976|586876|831.934|245066|830766|45|0.785398
58|5.63349|6378.81|6371|6.37881e+06|1.17561e+06|321.84|273.002|4.20865|9.79677|581928|903.141|249994|830645|45|0.785398
59|5.97661|6379.09|6371|6.37909e+06|1.17551e+06|335.824|277.211|4.32806|9.79593|576980|977.215|254923|830521|45|0.785398
60|6.33391|6379.37|6371|6.37937e+06|1.17541e+06|349.925|281.539|4.44953|9.79507|572032|1054.15|259853|830394|45|0.785398
61|6.70551|6379.66|6371|6.37966e+06|1.1753e+06|364.144|285.988|4.57311|9.7942|567084|1133.93|264783|830263|45|0.785398
62|7.09154|6379.95|6371|6.37996e+06|1.1752e+06|378.483|290.561|4.69885|9.79331|562136|1216.54|269714|830130|45|0.785398
63|7.49211|6380.25|6371|6.38025e+06|1.17509e+06|392.945|295.26|4.82682|9.79241|557188|1301.99|274646|829993|45|0.785398
64|7.90735|6380.55|6371|6.38056e+06|1.17498e+06|407.532|300.087|4.95707|9.7915|552241|1390.25|279579|829853|45|0.785398
65|8.3374|6380.86|6370.99|6.38086e+06|1.17487e+06|422.246|305.044|5.08966|9.79057|547293|1481.32|284512|829710|45|0.785398
66|8.78238|6381.17|6370.99|6.38118e+06|1.17476e+06|437.089|310.134|5.22465|9.78963|542345|1575.17|289446|829564|45|0.785398
67|9.24244|6381.49|6370.99|6.38149e+06|1.17464e+06|452.063|315.359|5.36212|9.78867|537398|1671.81|294380|829414|45|0.785398
68|9.7177|6381.81|6370.99|6.38182e+06|1.17452e+06|467.171|320.721|5.50212|9.78769|532450|1771.21|299315|829261|45|0.785398
69|10.2083|6382.14|6370.99|6.38215e+06|1.1744e+06|482.414|326.223|5.64472|9.7867|527503|1873.37|304251|829104|45|0.785398
70|10.7144|6382.47|6370.99|6.38248e+06|1.17428e+06|497.797|331.867|5.79001|9.78569|522556|1978.26|309186|828944|45|0.785398
